"CONGLOME","VIVIENDA","HOGAR","UBIGEO","privacion_cocina","privacion_ilumina","privacion_comuni","privacion_electro","privacion_entreteni","puntaje","P101","P102","P1172.02","P207","P208A","P301A","MIEPERHO","Pobre_energético","ESTRATO","ingreso_pc_mensual","inseguridad_alimentaria","sexo_mujer","educacion_basica_completa","material_pared","estrato3","ingreso_pc_z","gasto_elec_z","distrito","provincia"
18585,13,11,"160101",1,0,0,1,0,0.53,1,1,38,2,63,6,1,1,2,428.923583984375,1,1,1,"Duradero","Urbano",-0.490512059437107,-0.0624024532137327,"Iquitos","Maynas "
18599,128,11,"160101",0,0,0,0,0,0,1,1,10,1,31,9,3,0,2,1392.60427517361,1,0,1,"Duradero","Urbano",0.454695027206812,-0.563465578279982,"Iquitos","Maynas "
18612,82,11,"160101",0,0,0,0,0,0,1,1,146,1,41,10,3,0,2,704.205240885417,0,0,1,"Duradero","Urbano",-0.220507507820694,1.87026960061323,"Iquitos","Maynas "
18612,117,11,"160101",1,0,0,1,1,0.66,1,8,34,1,54,6,9,1,2,290.446849681713,1,0,1,"Precario","Urbano",-0.626334216916115,-0.133982899651768,"Iquitos","Maynas "
18644,75,11,"160101",1,0,0,0,0,0.4,1,1,48,1,61,10,3,1,2,2163.94444444444,0,0,1,"Duradero","Urbano",1.21124872893989,0.116548662881356,"Iquitos","Maynas "
18583,56,11,"160101",1,0,0,0,0,0.4,1,1,90,1,43,8,6,1,2,133.531765407986,1,0,1,"Duradero","Urbano",-0.780241264149595,0.868143350480731,"Iquitos","Maynas "
18642,24,11,"160101",0,0,0,0,0,0,1,1,63,2,77,9,2,0,2,1376.56998697917,0,1,1,"Duradero","Urbano",0.438968113749641,0.38497533702399,"Iquitos","Maynas "
18642,92,11,"160101",1,0,0,0,0,0.4,1,1,117,2,67,10,6,1,2,3212.86501736111,0,1,1,"Duradero","Urbano",2.24006166242716,1.35131136393747,"Iquitos","Maynas "
18650,6,12,"160101",0,0,0,1,0,0.13,1,1,50,2,42,9,3,0,2,1093.06532118056,1,1,1,"Duradero","Urbano",0.160898186999555,0.152338886100374,"Iquitos","Maynas "
18650,6,22,"160101",1,0,1,1,1,0.79,8,9,0,1,61,6,1,1,2,1588.18489583333,1,0,1,"Precario","Urbano",0.646526398684902,-0.742416694375072,"Iquitos","Maynas "
18644,97,11,"160101",1,0,0,1,0,0.53,1,9,10,1,55,6,4,1,2,639.575276692708,1,0,1,"Precario","Urbano",-0.283898525948394,-0.563465578279982,"Iquitos","Maynas "
18644,175,11,"160101",1,0,0,1,0,0.53,1,8,28,1,65,5,2,1,2,148.347839355469,1,0,0,"Precario","Urbano",-0.765709211967332,-0.241353569308822,"Iquitos","Maynas "
18621,77,11,"160101",1,0,0,0,0,0.4,1,1,51,2,52,9,4,1,2,800.927408854167,1,1,1,"Duradero","Urbano",-0.125639488324729,0.170233997709883,"Iquitos","Maynas "
18583,42,11,"160101",1,0,0,0,0,0.4,1,9,81,1,81,5,5,1,2,1077.88053385417,1,0,0,"Precario","Urbano",0.146004489614821,0.707087345995151,"Iquitos","Maynas "
18634,154,11,"160101",0,0,0,0,0,0,1,1,173,2,37,10,6,0,2,2521.36762152778,0,1,1,"Duradero","Urbano",1.56182016094922,2.35343761406997,"Iquitos","Maynas "
18644,20,11,"160101",1,0,0,1,0,0.53,1,1,50,1,51,6,4,1,2,732.1875,1,0,1,"Duradero","Urbano",-0.193061664132812,0.152338886100374,"Iquitos","Maynas "
18644,123,11,"160101",1,0,0,1,0,0.53,1,1,0,1,28,6,5,1,2,473.877962239583,0,0,1,"Duradero","Urbano",-0.446419449414946,-0.742416694375072,"Iquitos","Maynas "
18651,23,11,"160101",1,0,0,0,0,0.4,1,1,110,2,47,11,7,1,2,565.626813616071,1,1,1,"Duradero","Urbano",-0.356429408828497,1.22604558267091,"Iquitos","Maynas "
18588,95,11,"160101",1,0,0,1,0,0.53,1,1,37,2,62,6,1,1,2,1623.25065104167,0,1,1,"Duradero","Urbano",0.680919948980629,-0.0802975648232416,"Iquitos","Maynas "
18588,118,11,"160101",1,0,0,0,0,0.4,1,1,99,2,72,9,5,1,2,1014.50514322917,1,1,1,"Duradero","Urbano",0.0838439950804197,1.02919935496631,"Iquitos","Maynas "
18588,132,11,"160101",1,0,0,0,0,0.4,1,1,150,1,68,9,7,1,2,459.301432291667,1,0,1,"Duradero","Urbano",-0.460716549617758,1.94185004705127,"Iquitos","Maynas "
18573,129,11,"160101",0,0,0,0,0,0,1,1,29,2,73,10,4,0,2,505.815877278646,0,1,1,"Duradero","Urbano",-0.415093779093275,-0.223458457699313,"Iquitos","Maynas "
18573,145,11,"160101",0,0,0,0,0,0,1,1,73,2,81,10,2,0,2,2296,0,1,1,"Duradero","Urbano",1.34077280064022,0.563926453119079,"Iquitos","Maynas "
18613,3,11,"160101",1,0,0,0,0,0.4,1,9,0,2,34,8,3,1,2,1676.70442708333,1,1,1,"Precario","Urbano",0.733349024694608,-0.742416694375072,"Iquitos","Maynas "
18613,20,12,"160101",1,0,0,0,0,0.4,1,9,150,1,70,7,3,1,2,872.470106336806,1,0,1,"Precario","Urbano",-0.0554682528973985,1.94185004705127,"Iquitos","Maynas "
18613,20,22,"160101",1,0,0,1,0,0.53,8,9,56,2,32,6,3,1,2,339.634602864583,1,1,1,"Precario","Urbano",-0.578089385085805,0.259709555757428,"Iquitos","Maynas "
18613,53,11,"160101",1,0,0,1,0,0.53,1,1,98,1,28,11,2,1,2,3054.7236328125,0,0,1,"Duradero","Urbano",2.08495182289871,1.0113042433568,"Iquitos","Maynas "
18613,69,12,"160101",1,0,0,0,0,0.4,1,1,55,1,46,8,4,1,2,1914.14029947917,1,0,1,"Duradero","Urbano",0.966233289434902,0.241814444147919,"Iquitos","Maynas "
18613,69,22,"160101",0,0,0,1,1,0.26,8,9,24,2,19,6,1,1,2,1289.05509440104,1,1,1,"Precario","Urbano",0.353130867649333,-0.312934015746858,"Iquitos","Maynas "
18613,86,11,"160101",1,0,0,0,0,0.4,1,1,33,1,63,9,3,1,2,1600.52398003472,1,0,1,"Duradero","Urbano",0.658628944617888,-0.151878011261277,"Iquitos","Maynas "
18651,101,11,"160101",1,0,0,0,0,0.4,1,1,103,1,39,6,4,1,2,757.217041015625,1,0,1,"Duradero","Urbano",-0.16851193541072,1.10077980140435,"Iquitos","Maynas "
18651,146,11,"160101",0,0,0,1,0,0.13,1,1,0,1,67,11,4,0,2,546.676025390625,1,0,1,"Duradero","Urbano",-0.375016913478066,-0.742416694375072,"Iquitos","Maynas "
18576,57,11,"160101",1,0,0,0,0,0.4,1,1,176,2,65,10,3,1,2,2506.09982638889,0,1,1,"Duradero","Urbano",1.54684504699846,2.4071229488985,"Iquitos","Maynas "
18576,99,11,"160101",1,0,0,1,1,0.66,1,1,37,1,70,6,8,1,2,398.821329752604,1,0,1,"Duradero","Urbano",-0.520037258275235,-0.0802975648232416,"Iquitos","Maynas "
18576,179,11,"160101",1,0,0,0,0,0.4,1,1,70,1,66,5,6,1,2,367.229437934028,1,0,0,"Duradero","Urbano",-0.55102353858615,0.510241118290553,"Iquitos","Maynas "
18576,200,12,"160101",1,0,0,0,0,0.4,1,9,60,1,73,5,4,1,2,839.35009765625,1,0,0,"Precario","Urbano",-0.0879533563147315,0.331290002195464,"Iquitos","Maynas "
18576,200,22,"160101",1,0,0,1,0,0.53,8,9,20,1,42,5,4,1,2,379.814046223958,1,0,0,"Precario","Urbano",-0.538680175222088,-0.384514462184893,"Iquitos","Maynas "
18576,218,11,"160101",1,0,0,0,0,0.4,1,1,94,2,40,10,3,1,2,908.505805121528,1,1,1,"Duradero","Urbano",-0.0201233526883347,0.939723796918767,"Iquitos","Maynas "
18576,15,11,"160101",1,0,0,0,0,0.4,1,1,195,2,53,10,2,1,2,1826.08317057292,0,1,1,"Duradero","Urbano",0.879864201590056,2.74713006947917,"Iquitos","Maynas "
18576,37,11,"160101",1,0,0,1,0,0.53,1,1,102,2,55,10,6,1,2,1096.76671006944,1,1,1,"Duradero","Urbano",0.164528620856111,1.08288468979484,"Iquitos","Maynas "
18566,98,11,"160101",1,0,0,1,0,0.53,1,8,157,1,78,8,10,1,2,455.320865885417,1,0,1,"Precario","Urbano",-0.464620809203369,2.06711582831783,"Iquitos","Maynas "
18604,13,11,"160101",0,0,0,0,0,0,1,1,146,1,38,8,4,0,2,2059,0,0,1,"Duradero","Urbano",1.10831605269172,1.87026960061323,"Iquitos","Maynas "
18604,37,11,"160101",0,0,0,0,0,0,1,1,75,1,84,6,3,0,2,1099.85080295139,0,0,1,"Duradero","Urbano",0.167553592171334,0.599716676338097,"Iquitos","Maynas "
18636,10,11,"160101",0,0,0,0,0,0,1,1,51,1,33,8,3,0,2,635.346842447917,1,0,1,"Duradero","Urbano",-0.288045901785771,0.170233997709883,"Iquitos","Maynas "
18581,144,11,"160101",0,0,0,0,0,0,1,2,0,1,68,11,5,0,2,1742.91588541667,0,0,1,"Duradero","Urbano",0.798291219973486,-0.742416694375072,"Iquitos","Maynas "
18766,37,11,"160102",1,1,0,0,1,0.73,1,7,0,1,35,4,4,1,7,342.958333333333,0,0,0,"Precario","Rural",-0.574829369997945,-0.742416694375072,"Alto Nanay","Maynas "
18766,38,11,"160102",1,0,0,0,0,0.4,1,7,33,1,64,6,9,1,7,176.6435546875,1,0,1,"Precario","Rural",-0.737955920967499,-0.151878011261277,"Alto Nanay","Maynas "
18766,39,11,"160102",1,1,0,1,1,0.86,1,7,0,1,41,5,5,1,7,393.163997395833,1,0,0,"Precario","Rural",-0.52558614047658,-0.742416694375072,"Alto Nanay","Maynas "
18766,40,11,"160102",1,0,0,1,0,0.53,1,7,30,1,75,5,2,1,7,601.684977213542,1,0,0,"Precario","Rural",-0.321062474453549,-0.205563346089804,"Alto Nanay","Maynas "
18766,132,11,"160102",1,0,0,1,0,0.53,1,7,11,1,61,5,7,1,7,164.21869187128,1,0,0,"Precario","Rural",-0.750142601153004,-0.545570466670473,"Alto Nanay","Maynas "
18766,133,11,"160102",1,0,0,1,1,0.66,5,7,11,1,52,9,2,1,7,583.242472330729,1,0,1,"Precario","Rural",-0.339151439470776,-0.545570466670473,"Alto Nanay","Maynas "
18766,135,11,"160102",1,0,0,1,1,0.66,1,7,9,2,74,1,1,1,7,651.811238606771,1,1,0,"Precario","Rural",-0.271897125464999,-0.581360689889491,"Alto Nanay","Maynas "
18766,136,11,"160102",1,0,1,1,1,0.79,1,7,11,1,44,5,6,1,7,236.552598741319,1,0,0,"Precario","Rural",-0.679195323695541,-0.545570466670473,"Alto Nanay","Maynas "
18670,4,11,"160103",1,0,0,1,0,0.53,1,1,20,1,50,8,3,1,5,455.557020399306,0,0,1,"Duradero","Semiurbano",-0.464389181733699,-0.384514462184893,"Fernando Lores","Maynas "
18670,16,11,"160103",1,0,0,0,0,0.4,1,7,65,1,59,7,7,1,5,298.799525669643,0,0,1,"Precario","Semiurbano",-0.618141660389441,0.420765560243008,"Fernando Lores","Maynas "
18670,29,11,"160103",1,0,0,1,0,0.53,1,7,8,1,65,5,3,1,5,255.162136501736,1,0,0,"Precario","Semiurbano",-0.660942527794228,-0.599255801499,"Fernando Lores","Maynas "
18670,41,11,"160103",1,0,0,0,0,0.4,1,7,63,1,68,8,4,1,5,851.083170572917,1,0,1,"Precario","Semiurbano",-0.0764452045271749,0.38497533702399,"Fernando Lores","Maynas "
18670,66,11,"160103",1,0,0,0,0,0.4,1,1,32,2,88,6,2,1,5,1802.62239583333,0,1,1,"Duradero","Semiurbano",0.856853166145686,-0.169773122870786,"Fernando Lores","Maynas "
18670,88,11,"160103",1,0,0,0,0,0.4,1,7,11,1,58,6,11,1,5,712.176787405303,1,0,1,"Precario","Semiurbano",-0.212688774571188,-0.545570466670473,"Fernando Lores","Maynas "
18702,11,11,"160103",1,0,0,1,0,0.53,1,8,36,1,61,6,11,1,5,702.013790246212,1,0,1,"Precario","Semiurbano",-0.222656948702041,-0.0981926764327505,"Fernando Lores","Maynas "
18702,99,11,"160103",1,0,0,1,0,0.53,1,7,0,1,82,6,2,1,5,522.309285481771,1,0,1,"Precario","Semiurbano",-0.398916546884476,-0.742416694375072,"Fernando Lores","Maynas "
18702,44,11,"160103",1,0,0,1,0,0.53,1,7,11,1,40,6,6,1,5,156.293986002604,1,0,1,"Precario","Semiurbano",-0.757915391679083,-0.545570466670473,"Fernando Lores","Maynas "
18702,78,11,"160103",1,0,0,1,0,0.53,1,7,12,2,65,5,3,1,5,415.033908420139,1,1,0,"Precario","Semiurbano",-0.504135472144795,-0.527675355060965,"Fernando Lores","Maynas "
20583,1,11,"160103",0,1,0,1,1,0.46,1,7,0,1,28,6,3,1,8,915.172634548611,1,0,1,"Precario","Rural",-0.0135843253138743,-0.742416694375072,"Fernando Lores","Maynas "
20583,2,11,"160103",1,1,1,1,1,0.99,1,8,0,1,63,5,1,1,8,252.476196289062,1,0,0,"Precario","Rural",-0.663576978963098,-0.742416694375072,"Fernando Lores","Maynas "
20583,3,11,"160103",1,1,0,1,0,0.73,1,7,0,1,63,5,3,1,8,387.746337890625,1,0,0,"Precario","Rural",-0.53089994431655,-0.742416694375072,"Fernando Lores","Maynas "
20583,4,11,"160103",1,1,0,1,0,0.73,1,7,0,1,63,5,4,1,8,305.856160481771,1,0,0,"Precario","Rural",-0.611220300136752,-0.742416694375072,"Fernando Lores","Maynas "
20583,37,11,"160103",1,1,1,0,0,0.73,1,7,0,1,30,5,5,1,8,241.821370442708,1,0,0,"Precario","Rural",-0.674027553504031,-0.742416694375072,"Fernando Lores","Maynas "
20583,38,11,"160103",1,1,0,1,1,0.86,1,7,0,1,50,6,6,1,8,97.3692491319444,1,0,1,"Precario","Rural",-0.815710550778975,-0.742416694375072,"Fernando Lores","Maynas "
20583,39,11,"160103",1,1,1,1,1,0.99,1,7,0,1,64,5,4,1,8,392.723266601562,1,0,0,"Precario","Rural",-0.526018422532095,-0.742416694375072,"Fernando Lores","Maynas "
20583,40,11,"160103",1,1,0,1,0,0.73,1,7,0,1,39,6,6,1,8,234.233208550347,1,0,1,"Precario","Rural",-0.681470251547934,-0.742416694375072,"Fernando Lores","Maynas "
18669,12,11,"160104",1,0,0,1,1,0.66,1,7,8,1,54,7,7,1,5,671.540364583333,1,0,1,"Precario","Semiurbano",-0.252546203674375,-0.599255801499,"Indiana","Maynas "
18669,26,11,"160104",1,0,0,1,1,0.66,1,7,0,1,40,5,5,1,5,258.654508463542,1,0,0,"Precario","Semiurbano",-0.657517104043731,-0.742416694375072,"Indiana","Maynas "
18669,40,11,"160104",1,0,0,1,1,0.66,1,7,9,1,58,3,2,1,5,310.2255859375,1,0,0,"Precario","Semiurbano",-0.606934635867375,-0.581360689889491,"Indiana","Maynas "
18669,63,11,"160104",1,0,0,1,1,0.66,1,7,11,2,49,7,3,1,5,676.748969184028,1,1,1,"Precario","Semiurbano",-0.247437447189872,-0.545570466670473,"Indiana","Maynas "
18669,74,11,"160104",1,0,0,1,0,0.53,1,9,10,1,54,7,4,1,5,944.198974609375,1,0,1,"Precario","Semiurbano",0.0148855844556291,-0.563465578279982,"Indiana","Maynas "
18669,95,11,"160104",1,0,0,1,1,0.66,1,7,31,2,54,3,2,1,5,775.16162109375,1,1,0,"Precario","Semiurbano",-0.150911350059402,-0.187668234480295,"Indiana","Maynas "
18760,77,11,"160104",1,1,0,1,0,0.73,1,7,0,1,63,6,4,1,7,265.450174967448,1,0,1,"Precario","Rural",-0.650851709378581,-0.742416694375072,"Indiana","Maynas "
18760,78,11,"160104",1,1,0,1,0,0.73,5,7,0,2,60,5,3,1,7,417.397759331597,1,1,0,"Precario","Rural",-0.501816935876809,-0.742416694375072,"Indiana","Maynas "
18760,79,11,"160104",1,1,0,1,0,0.73,1,7,0,1,59,5,5,1,7,214.2501953125,1,0,0,"Precario","Rural",-0.701070193621696,-0.742416694375072,"Indiana","Maynas "
18760,80,11,"160104",1,1,1,1,1,0.99,1,7,0,1,60,3,1,1,7,439.131551106771,1,0,0,"Precario","Rural",-0.480499777409946,-0.742416694375072,"Indiana","Maynas "
18751,15,11,"160104",1,1,0,1,1,0.86,1,7,0,1,27,5,5,1,8,177.780517578125,1,0,0,"Precario","Rural",-0.736840753473437,-0.742416694375072,"Indiana","Maynas "
18751,13,11,"160104",1,1,1,1,1,0.99,5,7,0,1,25,4,4,1,8,140.384745279948,1,0,0,"Precario","Rural",-0.773519654804478,-0.742416694375072,"Indiana","Maynas "
18751,14,11,"160104",1,1,1,1,1,0.99,1,7,0,1,71,3,3,1,8,240.319254557292,1,0,0,"Precario","Rural",-0.675500874068443,-0.742416694375072,"Indiana","Maynas "
18751,100,11,"160104",1,1,1,1,1,0.99,1,7,0,1,32,6,3,1,8,464.662868923611,1,0,1,"Precario","Rural",-0.455457890867574,-0.742416694375072,"Indiana","Maynas "
18751,101,11,"160104",1,0,0,1,0,0.53,1,7,17,1,38,6,4,1,8,366.845743815104,1,0,1,"Precario","Rural",-0.551399877350252,-0.43819979701342,"Indiana","Maynas "
18751,102,11,"160104",1,0,1,1,1,0.79,1,7,20,1,48,5,1,1,8,228.344401041667,0,0,0,"Precario","Rural",-0.68724617155959,-0.384514462184893,"Indiana","Maynas "
18751,103,11,"160104",1,0,0,1,0,0.53,1,7,19,1,51,7,4,1,8,777.22314453125,1,0,1,"Precario","Rural",-0.148889345696108,-0.402409573794402,"Indiana","Maynas "
18760,253,11,"160104",1,1,1,1,0,0.86,5,7,0,1,79,4,1,1,7,384.671956380208,1,0,0,"Precario","Rural",-0.533915390425683,-0.742416694375072,"Indiana","Maynas "
18760,254,11,"160104",1,1,0,1,0,0.73,1,7,0,1,43,4,3,1,7,312.481011284722,1,0,0,"Precario","Rural",-0.60472244666292,-0.742416694375072,"Indiana","Maynas "
18683,19,11,"160105",0,0,1,1,0,0.26,1,7,0,2,84,3,1,1,5,186.256896972657,1,1,0,"Precario","Semiurbano",-0.728526864914658,-0.742416694375072,"Las Amazonas","Maynas "
18683,32,11,"160105",1,0,1,1,1,0.79,1,7,9,1,52,3,4,1,5,310.413330078125,1,0,0,"Precario","Semiurbano",-0.606750490751864,-0.581360689889491,"Las Amazonas","Maynas "
18683,48,11,"160105",1,0,1,0,0,0.53,1,7,10,1,75,6,3,1,5,419.680691189236,1,0,1,"Precario","Semiurbano",-0.499577767457338,-0.563465578279982,"Las Amazonas","Maynas "
18683,85,11,"160105",1,0,0,0,0,0.4,1,7,10,1,54,6,5,1,5,1196.26510416667,1,0,1,"Precario","Semiurbano",0.262119646670196,-0.563465578279982,"Las Amazonas","Maynas "
18683,60,11,"160105",1,0,0,1,0,0.53,1,7,10,1,52,7,4,1,5,575.095011393229,1,0,1,"Precario","Semiurbano",-0.347142714886677,-0.563465578279982,"Las Amazonas","Maynas "
18683,72,11,"160105",1,0,0,1,0,0.53,1,7,9,2,43,6,4,1,5,380.983723958333,1,1,1,"Precario","Semiurbano",-0.537532920022591,-0.581360689889491,"Las Amazonas","Maynas "
18777,45,11,"160105",1,0,0,0,1,0.53,1,7,30,1,59,7,4,1,7,460.075846354167,1,0,1,"Precario","Rural",-0.459956980948837,-0.205563346089804,"Las Amazonas","Maynas "
18777,47,11,"160105",1,1,0,1,0,0.73,1,7,0,1,59,4,4,1,7,408.805908203125,1,0,0,"Precario","Rural",-0.510244082594878,-0.742416694375072,"Las Amazonas","Maynas "
18777,46,11,"160105",1,0,0,1,0,0.53,1,7,42,1,48,6,7,1,7,186.375232514881,1,0,1,"Precario","Rural",-0.728410797845831,0.00917799322430298,"Las Amazonas","Maynas "
18739,18,11,"160105",1,1,0,1,1,0.86,1,7,0,1,61,5,3,1,8,140.171427408854,1,0,0,"Precario","Rural",-0.773728883406139,-0.742416694375072,"Las Amazonas","Maynas "
18739,19,11,"160105",1,1,1,1,0,0.86,1,7,0,1,55,5,1,1,8,656.411214192708,1,0,0,"Precario","Rural",-0.267385330674494,-0.742416694375072,"Las Amazonas","Maynas "
18739,20,11,"160105",1,1,0,1,0,0.73,1,7,0,1,33,6,5,1,8,223.675862630208,1,0,1,"Precario","Rural",-0.691825214837228,-0.742416694375072,"Las Amazonas","Maynas "
18777,137,11,"160105",1,1,0,1,1,0.86,1,7,0,1,69,4,1,1,7,1130.72151692708,1,0,0,"Precario","Rural",0.197832519503141,-0.742416694375072,"Las Amazonas","Maynas "
18777,139,11,"160105",1,1,0,1,1,0.86,1,7,0,2,56,5,2,1,7,452.411295572917,1,1,0,"Precario","Rural",-0.46747460351886,-0.742416694375072,"Las Amazonas","Maynas "
18777,141,11,"160105",1,1,1,1,1,0.99,1,7,0,1,61,3,1,1,7,1062.05257161458,1,0,0,"Precario","Rural",0.130479946876993,-0.742416694375072,"Las Amazonas","Maynas "
18777,142,11,"160105",1,1,0,1,0,0.73,1,7,0,2,41,6,4,1,7,233.503356933594,1,1,1,"Precario","Rural",-0.682186112026058,-0.742416694375072,"Las Amazonas","Maynas "
18777,143,11,"160105",1,1,0,0,0,0.6,1,7,0,1,65,5,6,1,7,420.3623046875,1,0,0,"Precario","Rural",-0.498909220380695,-0.742416694375072,"Las Amazonas","Maynas "
18739,69,11,"160105",1,1,1,1,1,0.99,1,7,0,1,39,5,5,1,8,212.896858723958,1,0,0,"Precario","Rural",-0.702397586964532,-0.742416694375072,"Las Amazonas","Maynas "
18739,70,11,"160105",1,1,0,1,1,0.86,1,7,0,1,61,4,2,1,8,1226.15844726562,1,0,0,"Precario","Rural",0.291439939168476,-0.742416694375072,"Las Amazonas","Maynas "
18739,71,11,"160105",1,1,1,0,0,0.73,1,7,0,1,41,5,6,1,8,162.629353841146,1,0,0,"Precario","Rural",-0.751701471827586,-0.742416694375072,"Las Amazonas","Maynas "
18739,72,11,"160105",1,1,1,1,1,0.99,1,7,0,1,65,6,1,1,8,920.397216796875,1,0,1,"Precario","Rural",-0.00845989747074833,-0.742416694375072,"Las Amazonas","Maynas "
18691,5,11,"160106",1,0,0,1,0,0.53,1,7,68,2,60,3,2,1,5,1011.72436523438,1,1,0,"Precario","Semiurbano",0.0811165241545294,0.474450895071535,"Mazan","Maynas "
18691,24,11,"160106",1,0,0,0,0,0.4,1,1,23,1,35,5,6,1,5,207.933010525174,1,0,0,"Duradero","Semiurbano",-0.707266278988159,-0.330829127356366,"Mazan","Maynas "
18691,61,11,"160106",0,0,0,1,0,0.13,1,1,19,1,58,11,2,0,5,3117.470703125,0,0,1,"Duradero","Semiurbano",2.14649604192039,-0.402409573794402,"Mazan","Maynas "
18692,6,11,"160106",1,0,0,1,0,0.53,1,7,0,1,69,4,3,1,5,400.773546006944,1,0,0,"Precario","Semiurbano",-0.518122465693901,-0.742416694375072,"Mazan","Maynas "
18692,20,11,"160106",1,0,0,1,0,0.53,1,8,20,1,32,5,4,1,5,894.865071614583,1,0,0,"Precario","Semiurbano",-0.0335025955181086,-0.384514462184893,"Mazan","Maynas "
18691,80,11,"160106",1,0,1,1,0,0.66,1,7,25,1,31,5,5,1,5,620.348763020833,1,0,0,"Precario","Semiurbano",-0.302756470431733,-0.295038904137349,"Mazan","Maynas "
18692,30,11,"160106",1,0,0,0,0,0.4,1,7,40,1,35,7,4,1,5,300.844319661458,1,0,1,"Precario","Semiurbano",-0.616136064771036,-0.0266122299947149,"Mazan","Maynas "
18692,44,11,"160106",1,0,1,1,0,0.66,1,7,20,2,51,5,2,1,5,478.132568359375,1,1,0,"Precario","Semiurbano",-0.442246403413222,-0.384514462184893,"Mazan","Maynas "
18692,57,11,"160106",1,0,1,1,0,0.66,1,7,15,1,58,4,2,1,5,295.2431640625,1,0,0,"Precario","Semiurbano",-0.62162984711402,-0.473990020232438,"Mazan","Maynas "
18692,82,11,"160106",1,0,1,1,0,0.66,1,7,18,2,36,3,4,1,5,230.514668782552,1,1,0,"Precario","Semiurbano",-0.685117507503794,-0.420304685403911,"Mazan","Maynas "
18720,45,11,"160106",1,1,1,1,1,0.99,1,7,0,1,62,4,2,1,7,871.443522135417,1,0,0,"Precario","Rural",-0.0564751576440237,-0.742416694375072,"Mazan","Maynas "
18720,47,11,"160106",1,1,0,1,1,0.86,1,7,0,1,37,6,7,1,7,207.102678571429,1,0,1,"Precario","Rural",-0.708080693611303,-0.742416694375072,"Mazan","Maynas "
18720,48,11,"160106",1,1,0,1,0,0.73,1,7,0,1,46,5,7,1,7,395.307803199405,1,0,0,"Precario","Rural",-0.523483431086996,-0.742416694375072,"Mazan","Maynas "
18720,181,11,"160106",1,1,0,1,0,0.73,1,7,0,1,49,5,2,1,7,291.634297688802,1,0,0,"Precario","Rural",-0.625169532097187,-0.742416694375072,"Mazan","Maynas "
18720,182,11,"160106",1,1,0,1,1,0.86,1,7,0,1,38,5,3,1,7,318.947102864583,1,0,0,"Precario","Rural",-0.598380309023293,-0.742416694375072,"Mazan","Maynas "
18720,184,11,"160106",1,1,0,1,1,0.86,1,7,0,1,55,5,6,1,7,154.477335611979,1,0,0,"Precario","Rural",-0.759697217172603,-0.742416694375072,"Mazan","Maynas "
18720,185,11,"160106",1,1,0,1,1,0.86,1,7,0,1,49,5,5,1,7,130.925463867187,1,0,0,"Precario","Rural",-0.782797603307178,-0.742416694375072,"Mazan","Maynas "
20703,21,11,"160106",1,1,1,1,1,0.99,5,7,0,2,31,6,6,1,7,87.8104519314236,1,1,1,"Precario","Rural",-0.825086107367719,-0.742416694375072,"Mazan","Maynas "
20703,98,11,"160106",0,1,0,1,1,0.46,5,7,0,2,55,8,1,1,7,3437.00390625,0,1,1,"Precario","Rural",2.45990384470522,-0.742416694375072,"Mazan","Maynas "
20703,99,11,"160106",1,1,1,1,1,0.99,5,7,0,1,29,5,6,1,7,193.525254991319,1,0,0,"Precario","Rural",-0.721397840155402,-0.742416694375072,"Mazan","Maynas "
20703,100,11,"160106",1,1,1,1,1,0.99,5,9,0,1,75,1,2,1,7,1000.44750976562,1,0,0,"Precario","Rural",0.0700558441994626,-0.742416694375072,"Mazan","Maynas "
20703,101,11,"160106",1,1,1,1,1,0.99,1,7,0,1,64,3,7,1,7,202.216471354167,1,0,0,"Precario","Rural",-0.712873233018591,-0.742416694375072,"Mazan","Maynas "
20703,102,11,"160106",1,1,0,1,0,0.73,5,7,0,1,59,5,6,1,7,289.3642578125,1,0,0,"Precario","Rural",-0.62739605567254,-0.742416694375072,"Mazan","Maynas "
20703,103,11,"160106",1,1,0,1,1,0.86,1,7,0,1,42,5,5,1,7,223.664485677083,1,0,0,"Precario","Rural",-0.691836373695983,-0.742416694375072,"Mazan","Maynas "
20703,104,11,"160106",1,1,1,1,0,0.86,1,7,0,1,40,5,3,1,7,431.072265625,1,0,0,"Precario","Rural",-0.488404567679486,-0.742416694375072,"Mazan","Maynas "
18742,50,11,"160106",1,1,0,1,1,0.86,1,8,0,1,58,5,3,1,7,333.434651692708,1,0,0,"Precario","Rural",-0.584170484186453,-0.742416694375072,"Mazan","Maynas "
18742,52,11,"160106",1,1,1,1,1,0.99,5,7,0,1,52,3,2,1,7,245.013692220052,1,0,0,"Precario","Rural",-0.670896428024004,-0.742416694375072,"Mazan","Maynas "
18742,51,11,"160106",1,1,0,1,1,0.86,1,7,0,1,47,4,4,1,7,144.074513753255,1,0,0,"Precario","Rural",-0.769900618601997,-0.742416694375072,"Mazan","Maynas "
18742,49,11,"160106",1,1,1,1,1,0.99,1,7,0,1,73,3,3,1,7,168.218478732639,1,0,0,"Precario","Rural",-0.746219489565331,-0.742416694375072,"Mazan","Maynas "
18742,141,11,"160106",1,1,1,1,1,0.99,1,7,0,1,57,5,4,1,7,225.982401529948,1,0,0,"Precario","Rural",-0.689562891918873,-0.742416694375072,"Mazan","Maynas "
